user_id,event_time,event_type,product_id,category_code,brand,price
1053,1/3/2023 18:50,view,5022,electronics.smartphone,Samsung,949.64
1119,1/9/2023 12:46,view,5073,apparel.shoes,IKEA,1010.03
1672,2/10/2023 4:42,view,5056,electronics.smartphone,Apple,1095.18
1919,1/16/2023 11:38,purchase,5078,electronics.smartphone,Samsung,1300.31
1627,1/13/2023 19:10,view,5022,electronics.audio,Nike,595.36
1586,2/5/2023 10:48,view,5035,apparel.shoes,Sony,1062.88
1624,2/14/2023 15:30,view,5056,electronics.smartphone,Nike,1100.94
1967,2/23/2023 19:03,view,5000,furniture.bedroom,Samsung,457.41
1419,3/10/2023 9:58,view,5071,electronics.audio,Nike,1452.56
1421,1/29/2023 12:51,view,5002,furniture.bedroom,Sony,1299.18
1103,1/16/2023 20:48,view,5013,furniture.bedroom,Apple,441.89
1851,2/13/2023 6:42,view,5080,electronics.audio,Nike,1015.85
1253,1/31/2023 17:12,view,5033,electronics.smartphone,IKEA,1079.52
1226,2/23/2023 4:58,view,5069,furniture.bedroom,Sony,652.91
1111,1/4/2023 0:57,view,5068,electronics.smartphone,Sony,1296.98
1509,1/21/2023 22:52,cart,5050,electronics.smartphone,IKEA,1038.44
1472,2/9/2023 13:31,view,5028,electronics.audio,Samsung,990.65
1098,2/6/2023 9:29,view,5098,furniture.bedroom,IKEA,339.05
1152,1/7/2023 5:01,view,5081,furniture.bedroom,Samsung,617.69
1860,2/18/2023 4:29,view,5047,electronics.audio,Apple,656.54
1913,1/10/2023 11:37,cart,5093,electronics.smartphone,Samsung,1103.16
1895,1/28/2023 9:27,view,5078,electronics.smartphone,Apple,931.41
1877,1/16/2023 20:23,cart,5078,electronics.audio,Apple,137.93
1337,1/2/2023 9:33,view,5015,electronics.smartphone,IKEA,468.47
1705,1/28/2023 10:03,cart,5056,electronics.smartphone,Apple,714.84
1821,1/6/2023 23:14,view,5096,furniture.bedroom,Samsung,1107.73
1162,2/24/2023 16:23,cart,5009,electronics.smartphone,Nike,1117.92
1719,2/22/2023 7:23,view,5018,electronics.smartphone,Sony,740.91
1956,2/7/2023 19:36,view,5066,electronics.smartphone,Sony,184.23
1680,2/27/2023 14:57,view,5035,electronics.smartphone,Samsung,446.43
1995,2/17/2023 0:10,view,5003,electronics.audio,Nike,389.49
1160,3/6/2023 13:51,purchase,5074,electronics.audio,Apple,1173.73
1579,1/6/2023 12:58,view,5032,electronics.audio,Samsung,278.18
1800,2/7/2023 22:56,view,5027,electronics.smartphone,Apple,702.73
1397,1/22/2023 17:19,view,5095,electronics.audio,IKEA,1009.37
1276,1/10/2023 9:01,view,5079,apparel.shoes,Nike,1447.53
1815,3/7/2023 2:44,view,5008,apparel.shoes,Sony,1498.87
1915,3/10/2023 12:18,view,5074,apparel.shoes,Samsung,1429.85
1503,2/1/2023 6:29,view,5005,furniture.bedroom,Sony,1080.18
1895,2/12/2023 8:34,purchase,5048,electronics.smartphone,Apple,1122.2
1391,2/9/2023 15:47,view,5090,furniture.bedroom,Apple,1141.22
1134,1/27/2023 13:38,view,5075,electronics.audio,IKEA,1295.28
1194,1/9/2023 18:29,cart,5021,electronics.smartphone,Apple,1428.16
1400,1/27/2023 15:51,view,5047,apparel.shoes,Apple,674.1
1639,1/23/2023 20:50,view,5020,electronics.smartphone,Sony,630.6
1032,3/11/2023 5:06,view,5032,furniture.bedroom,Sony,696.09
1687,2/20/2023 4:29,view,5080,electronics.audio,Samsung,993.13
1459,2/14/2023 2:26,view,5055,electronics.audio,Samsung,1165.41
1954,3/9/2023 17:40,cart,5028,furniture.bedroom,Apple,1307.11
1882,2/10/2023 10:21,view,5052,electronics.smartphone,Nike,689.75
1469,2/11/2023 11:35,view,5039,furniture.bedroom,Samsung,551.43
1374,1/16/2023 12:47,cart,5073,electronics.audio,Apple,1475.2
1021,2/22/2023 10:51,purchase,5017,apparel.shoes,Sony,355.51
1749,2/5/2023 4:52,view,5046,electronics.audio,IKEA,340.79
1669,1/18/2023 19:08,view,5012,electronics.audio,Sony,1075.96
1037,1/9/2023 6:40,view,5026,electronics.smartphone,Sony,277.69
1229,3/1/2023 4:04,purchase,5061,apparel.shoes,IKEA,605.12
1364,1/27/2023 2:42,cart,5073,electronics.audio,Sony,445.66
1562,1/29/2023 15:48,view,5095,apparel.shoes,Samsung,261.38
1437,2/3/2023 4:13,view,5044,furniture.bedroom,Sony,873.76
1775,1/14/2023 12:50,view,5002,electronics.smartphone,IKEA,566.53
1282,1/27/2023 6:46,cart,5021,apparel.shoes,Apple,698.73
1026,2/1/2023 22:29,view,5026,apparel.shoes,Apple,301.84
1225,2/7/2023 9:56,view,5054,electronics.smartphone,Apple,1154.12
1276,3/1/2023 15:50,purchase,5066,furniture.bedroom,IKEA,478.92
1797,3/7/2023 6:30,view,5032,apparel.shoes,IKEA,520.65
1608,2/13/2023 7:38,view,5001,electronics.smartphone,Samsung,385.71
1283,1/1/2023 18:32,view,5074,electronics.audio,IKEA,657.26
1878,2/20/2023 1:36,view,5045,electronics.smartphone,Apple,700.73
1959,2/16/2023 13:54,view,5073,electronics.audio,IKEA,799.2
1480,1/3/2023 0:26,view,5032,apparel.shoes,Nike,1451.68
1452,2/18/2023 2:02,view,5057,apparel.shoes,Sony,1357.99
1828,2/1/2023 18:44,cart,5006,apparel.shoes,Samsung,918
1815,1/16/2023 1:17,view,5014,furniture.bedroom,Apple,67.97
1658,1/27/2023 6:32,view,5025,furniture.bedroom,Apple,922.27
1515,2/15/2023 13:51,view,5010,electronics.audio,Nike,143.61
1546,1/8/2023 1:43,cart,5037,electronics.smartphone,Samsung,1068.41
1191,1/4/2023 1:46,cart,5026,electronics.audio,Sony,591.22
1048,3/3/2023 19:58,view,5006,electronics.smartphone,Samsung,1258.17
1511,2/20/2023 11:00,view,5000,apparel.shoes,Samsung,1414.37
1016,1/12/2023 7:34,view,5073,electronics.smartphone,Apple,631.49
1171,3/3/2023 6:46,view,5020,furniture.bedroom,IKEA,696.23
1219,3/1/2023 21:08,view,5078,electronics.smartphone,Sony,889.32
1157,1/26/2023 3:00,cart,5029,electronics.smartphone,Samsung,303.73
1476,1/6/2023 12:27,cart,5093,apparel.shoes,Nike,1391.73
1045,1/30/2023 14:08,view,5007,apparel.shoes,Apple,655.17
1372,3/10/2023 5:46,cart,5087,furniture.bedroom,IKEA,258.56
1517,1/19/2023 14:51,purchase,5082,electronics.smartphone,IKEA,1146.47
1098,3/1/2023 23:32,view,5002,electronics.smartphone,Apple,336.54
1891,3/5/2023 19:25,view,5054,electronics.smartphone,Samsung,223.86
1744,1/16/2023 0:45,purchase,5014,apparel.shoes,Apple,848.68
1036,2/27/2023 17:03,view,5035,furniture.bedroom,IKEA,1010.53
1279,1/29/2023 5:52,purchase,5005,electronics.smartphone,IKEA,858.65
1348,1/5/2023 19:40,purchase,5041,electronics.smartphone,Nike,988.2
1496,1/9/2023 11:03,view,5049,electronics.smartphone,Nike,182.13
1301,1/13/2023 14:33,cart,5017,electronics.smartphone,IKEA,719.27
1180,1/19/2023 6:33,cart,5082,furniture.bedroom,Nike,541.96
1606,3/4/2023 2:10,view,5049,furniture.bedroom,Nike,1460.32
1098,1/8/2023 7:08,view,5029,furniture.bedroom,Nike,83.94
1699,1/5/2023 10:50,view,5076,apparel.shoes,IKEA,454.46
1992,1/23/2023 7:23,view,5038,electronics.smartphone,Samsung,1413.37
1115,3/6/2023 8:43,view,5011,electronics.smartphone,Samsung,1475.41
1190,2/11/2023 18:17,view,5097,electronics.smartphone,Sony,1239.1
1252,2/8/2023 6:10,view,5058,electronics.smartphone,Nike,123.24
1980,2/2/2023 8:08,view,5075,electronics.audio,Samsung,846.42
1927,2/8/2023 16:36,cart,5043,furniture.bedroom,Sony,606.18
1982,3/8/2023 2:23,purchase,5087,electronics.audio,Apple,1211.61
1160,1/12/2023 20:45,purchase,5003,electronics.audio,Nike,91.99
1255,1/5/2023 11:29,view,5035,apparel.shoes,Samsung,303.72
1322,1/10/2023 4:55,cart,5047,apparel.shoes,Samsung,738.9
1127,1/16/2023 5:48,cart,5013,electronics.smartphone,Samsung,244.9
1017,2/4/2023 17:32,view,5080,electronics.audio,Sony,1042.15
1792,1/5/2023 5:59,view,5048,electronics.audio,Apple,1232.94
1734,2/16/2023 7:02,view,5066,furniture.bedroom,Nike,1059.73
1565,3/2/2023 16:45,purchase,5086,electronics.audio,Samsung,666.02
1569,1/11/2023 8:06,view,5076,apparel.shoes,IKEA,1318.8
1322,1/22/2023 11:39,view,5008,electronics.audio,Nike,215.15
1871,2/25/2023 21:10,view,5020,apparel.shoes,IKEA,397.9
1685,2/7/2023 22:21,view,5071,electronics.smartphone,Sony,739.41
1791,1/20/2023 17:52,view,5080,apparel.shoes,Samsung,101.39
1625,3/1/2023 4:17,view,5015,electronics.smartphone,Nike,152.57
1287,1/14/2023 19:01,view,5015,furniture.bedroom,Nike,602.19
1942,1/28/2023 7:47,cart,5027,electronics.smartphone,Samsung,1416.39
1853,1/1/2023 17:39,view,5050,electronics.audio,Apple,1363.54
1662,2/21/2023 11:35,view,5055,apparel.shoes,Sony,704.3
1961,2/21/2023 10:21,view,5079,electronics.smartphone,Samsung,221.82
1638,1/1/2023 22:46,view,5056,electronics.smartphone,Nike,275.38
1154,1/30/2023 20:17,view,5051,electronics.smartphone,Apple,572.54
1489,3/1/2023 11:48,view,5045,electronics.smartphone,Nike,323.01
1385,3/9/2023 23:45,cart,5077,electronics.smartphone,IKEA,133.63
1985,2/14/2023 21:03,cart,5037,electronics.smartphone,Nike,1013.93
1784,3/5/2023 11:10,cart,5083,apparel.shoes,Sony,876.36
1103,1/11/2023 0:08,view,5047,electronics.audio,Samsung,444.03
1928,2/14/2023 10:37,view,5040,electronics.audio,Nike,1170.63
1392,2/28/2023 4:40,purchase,5097,electronics.smartphone,IKEA,1166.16
1810,1/15/2023 9:10,view,5058,apparel.shoes,IKEA,741.59
1245,2/2/2023 7:30,view,5092,electronics.smartphone,Samsung,153.83
1175,2/11/2023 17:54,view,5066,furniture.bedroom,IKEA,1378.52
1038,3/10/2023 15:05,view,5073,electronics.audio,Samsung,1006.3
1476,2/28/2023 8:47,view,5083,electronics.smartphone,Sony,378.11
1681,1/20/2023 9:16,purchase,5065,apparel.shoes,Samsung,919.58
1758,2/2/2023 1:53,view,5026,electronics.audio,Apple,613.48
1537,1/22/2023 0:46,view,5031,apparel.shoes,IKEA,956.67
1866,1/8/2023 6:26,purchase,5055,furniture.bedroom,IKEA,716.07
1817,2/22/2023 21:42,purchase,5009,electronics.smartphone,Nike,733.35
1920,2/24/2023 16:37,view,5039,furniture.bedroom,Apple,1106.46
1407,2/13/2023 23:02,view,5016,electronics.audio,Nike,924.45
1524,2/18/2023 5:09,cart,5057,electronics.smartphone,Samsung,129.13
1827,1/29/2023 7:11,cart,5096,electronics.audio,Sony,107.41
1505,2/22/2023 22:35,view,5005,electronics.smartphone,IKEA,464.46
1902,2/18/2023 14:01,cart,5038,apparel.shoes,Sony,651.07
1824,3/4/2023 2:07,view,5017,electronics.audio,Samsung,420.08
1035,3/2/2023 11:39,view,5072,furniture.bedroom,Samsung,980.68
1684,1/12/2023 0:43,view,5071,furniture.bedroom,Apple,300.71
1019,1/19/2023 11:43,view,5088,apparel.shoes,Nike,1059.17
1320,2/8/2023 14:42,cart,5094,apparel.shoes,IKEA,1161.99
1775,2/28/2023 9:48,view,5041,furniture.bedroom,IKEA,195.24
1511,2/9/2023 7:36,view,5003,apparel.shoes,Sony,979.7
1399,2/8/2023 12:59,view,5019,electronics.smartphone,Apple,1442.54
1653,3/8/2023 5:41,view,5027,furniture.bedroom,Samsung,297.31
1971,1/8/2023 13:18,view,5039,electronics.audio,Apple,1364.86
1882,1/15/2023 15:56,view,5064,furniture.bedroom,IKEA,913.01
1470,1/8/2023 18:42,view,5043,apparel.shoes,Nike,890.51
1142,1/26/2023 23:08,cart,5022,electronics.smartphone,Sony,87.36
1091,1/16/2023 8:08,view,5056,electronics.audio,Samsung,1124.97
1353,1/26/2023 1:36,view,5046,furniture.bedroom,Samsung,722.63
1833,2/25/2023 16:37,cart,5012,furniture.bedroom,Samsung,1084.55
1799,1/4/2023 9:11,view,5015,electronics.audio,Nike,1215.68
1726,2/25/2023 7:35,view,5089,electronics.smartphone,IKEA,790.46
1958,3/7/2023 20:08,purchase,5054,apparel.shoes,IKEA,402.83
1853,2/25/2023 20:47,view,5094,apparel.shoes,Apple,220.94
1050,2/6/2023 20:50,view,5064,apparel.shoes,Apple,249.15
1664,3/10/2023 14:35,view,5080,apparel.shoes,IKEA,1301.73
1697,2/22/2023 18:19,view,5015,electronics.audio,Samsung,194.13
1574,1/19/2023 7:57,purchase,5036,electronics.smartphone,Nike,583.19
1189,1/4/2023 9:13,view,5051,electronics.smartphone,IKEA,508.07
1124,2/5/2023 9:23,cart,5009,furniture.bedroom,Nike,1299.53
1149,2/14/2023 1:59,cart,5037,furniture.bedroom,Sony,721.76
1313,2/26/2023 4:16,view,5043,electronics.smartphone,Samsung,1494.71
1569,1/31/2023 6:22,view,5094,furniture.bedroom,Sony,1108.21
1341,3/7/2023 3:15,view,5073,electronics.smartphone,IKEA,1277.88
1304,2/1/2023 14:44,view,5053,electronics.audio,Apple,157.02
1691,3/8/2023 7:45,view,5097,electronics.audio,IKEA,387.12
1681,2/2/2023 13:42,purchase,5050,apparel.shoes,Sony,211.81
1837,3/1/2023 7:24,purchase,5051,electronics.smartphone,Nike,700.8
1782,2/1/2023 2:31,view,5069,electronics.audio,IKEA,1080.25
1053,1/4/2023 13:57,view,5091,electronics.smartphone,Apple,261.9
1443,3/10/2023 6:13,cart,5091,furniture.bedroom,Sony,203.95
1612,2/16/2023 3:41,view,5058,electronics.smartphone,IKEA,925.77
1992,2/28/2023 4:04,cart,5012,apparel.shoes,Sony,353.17
1263,2/20/2023 21:14,view,5040,apparel.shoes,Sony,724.19
1052,2/17/2023 5:17,view,5011,electronics.audio,Samsung,86.17
1571,2/14/2023 1:06,cart,5049,furniture.bedroom,Nike,1024.11
1619,1/11/2023 2:49,view,5056,furniture.bedroom,Samsung,816.56
1004,2/13/2023 10:49,purchase,5049,electronics.smartphone,Sony,974.66
1102,2/16/2023 11:14,purchase,5056,furniture.bedroom,Apple,420.36
1195,2/3/2023 17:55,view,5053,apparel.shoes,Apple,425.12
1773,3/2/2023 4:00,view,5065,electronics.audio,Samsung,1204.03
1876,3/10/2023 19:10,purchase,5007,electronics.audio,Apple,1080.66
1991,3/3/2023 5:34,purchase,5062,electronics.audio,Sony,873.8
1883,2/21/2023 23:59,view,5008,furniture.bedroom,IKEA,945.93
1349,2/7/2023 7:12,cart,5059,furniture.bedroom,Sony,150.13
1046,2/16/2023 3:29,view,5062,apparel.shoes,IKEA,1285.7
1866,2/24/2023 11:09,view,5071,electronics.smartphone,Apple,1157.16
1822,2/22/2023 12:35,cart,5002,electronics.smartphone,Nike,889.83
1935,1/2/2023 2:15,view,5072,electronics.audio,Nike,1378.71
1819,2/25/2023 3:27,purchase,5012,electronics.audio,Sony,261.27
1655,1/24/2023 3:02,view,5008,furniture.bedroom,Sony,1033.12
1268,3/7/2023 4:17,view,5094,electronics.audio,Apple,1444.84
1369,1/16/2023 14:58,view,5088,apparel.shoes,Nike,471.91
1635,2/1/2023 17:55,view,5051,apparel.shoes,Nike,32.79
1105,2/26/2023 7:44,view,5061,electronics.audio,Sony,1104.95
1669,2/27/2023 5:43,view,5007,electronics.audio,Nike,20.4
1658,1/12/2023 3:36,view,5094,electronics.audio,Sony,1310.08
1656,2/28/2023 11:20,view,5044,electronics.audio,Samsung,93.89
1119,1/27/2023 15:27,view,5052,electronics.audio,Nike,982.62
1830,1/28/2023 19:42,cart,5062,apparel.shoes,IKEA,572
1786,1/22/2023 16:20,view,5094,electronics.smartphone,Apple,312.98
1603,1/30/2023 3:59,view,5080,apparel.shoes,Sony,1348.41
1057,1/28/2023 4:16,view,5056,apparel.shoes,Nike,1121.91
1950,2/9/2023 14:25,view,5053,electronics.audio,Nike,517.26
1345,2/10/2023 10:21,view,5018,electronics.smartphone,Sony,433.39
1740,2/25/2023 20:58,view,5066,electronics.audio,IKEA,1106.66
1473,1/5/2023 18:53,view,5045,apparel.shoes,Nike,1256.49
1116,1/20/2023 23:28,cart,5093,electronics.smartphone,Samsung,1076.62
1829,1/6/2023 18:04,cart,5009,furniture.bedroom,Apple,963.58
1790,2/27/2023 12:15,view,5092,electronics.audio,Sony,349.61
1126,3/7/2023 1:58,view,5017,furniture.bedroom,Nike,1280.68
1392,1/16/2023 9:12,view,5011,furniture.bedroom,Apple,1127
1907,1/22/2023 7:35,view,5048,furniture.bedroom,Sony,780.74
1640,1/1/2023 16:20,view,5022,furniture.bedroom,Sony,772.27
1057,1/3/2023 10:22,view,5061,electronics.smartphone,Sony,858.07
1633,2/23/2023 6:16,view,5010,electronics.audio,IKEA,1244.13
1512,2/10/2023 16:11,view,5072,electronics.smartphone,Samsung,1115.97
1750,1/24/2023 15:13,view,5055,electronics.audio,Sony,1285.81
1801,2/23/2023 23:14,view,5087,electronics.audio,IKEA,765.85
1095,1/23/2023 14:46,view,5088,electronics.audio,Sony,940.73
1637,1/8/2023 6:15,view,5054,electronics.smartphone,Sony,1283.31
1117,1/22/2023 5:44,view,5024,apparel.shoes,IKEA,356.16
1559,3/7/2023 7:39,view,5008,furniture.bedroom,Samsung,671.59
1600,1/8/2023 9:52,view,5011,apparel.shoes,Apple,934.77
1487,1/10/2023 10:39,view,5010,apparel.shoes,Nike,1373.57
1236,1/27/2023 3:27,view,5037,apparel.shoes,Sony,33.6
1884,3/11/2023 3:06,view,5027,furniture.bedroom,Samsung,326.73
1896,1/22/2023 16:10,view,5007,apparel.shoes,Nike,359.33
1271,1/22/2023 9:34,view,5073,furniture.bedroom,Sony,496.65
1188,2/1/2023 9:16,view,5088,furniture.bedroom,Nike,429.86
1998,3/10/2023 13:08,view,5046,furniture.bedroom,IKEA,889.31
1703,2/23/2023 17:11,view,5035,electronics.audio,Samsung,1329.57
1446,1/2/2023 17:25,cart,5049,electronics.audio,Samsung,959.1
1580,2/27/2023 22:53,view,5008,apparel.shoes,Apple,369.87
1789,1/22/2023 5:01,view,5059,electronics.audio,Apple,1296.99
1860,2/21/2023 21:18,cart,5071,furniture.bedroom,Nike,951.75
1246,1/18/2023 8:39,cart,5066,electronics.audio,IKEA,336.25
1962,3/5/2023 2:29,view,5052,furniture.bedroom,Nike,548.88
1075,2/16/2023 0:49,view,5081,electronics.smartphone,Sony,1187.05
1153,1/12/2023 5:33,view,5098,electronics.audio,Samsung,1111.01
1655,1/1/2023 11:05,view,5016,apparel.shoes,Nike,869.11
1434,2/23/2023 21:24,view,5099,electronics.smartphone,Nike,225.7
1996,2/18/2023 23:01,view,5052,electronics.smartphone,Samsung,1206.9
1085,2/13/2023 14:13,view,5027,electronics.audio,Samsung,468.24
1696,1/7/2023 20:37,purchase,5062,electronics.audio,Apple,1159.68
1284,3/10/2023 10:45,purchase,5014,apparel.shoes,Apple,974.87
1973,1/16/2023 9:31,view,5018,electronics.smartphone,Samsung,403.61
1219,2/8/2023 2:39,view,5085,furniture.bedroom,Nike,326.43
1068,2/25/2023 18:06,view,5069,electronics.audio,Sony,205.06
1046,1/27/2023 6:14,cart,5046,electronics.smartphone,Nike,370.5
1093,2/18/2023 1:06,view,5070,electronics.smartphone,Sony,245.17
1749,2/18/2023 5:55,view,5047,furniture.bedroom,Samsung,929.41
1957,1/31/2023 9:14,view,5072,electronics.smartphone,Sony,902.19
1452,1/23/2023 21:38,view,5019,electronics.audio,Apple,883.4
1203,1/13/2023 8:37,view,5036,furniture.bedroom,Samsung,966.42
1911,2/11/2023 22:27,cart,5074,electronics.audio,IKEA,1224.03
1217,1/31/2023 13:23,view,5001,apparel.shoes,Sony,1371.19
1473,3/2/2023 2:50,view,5063,electronics.smartphone,Sony,353.26
1431,2/22/2023 14:37,view,5085,electronics.audio,IKEA,885.78
1340,2/4/2023 22:13,view,5035,electronics.audio,IKEA,126.72
1550,1/1/2023 2:15,cart,5004,apparel.shoes,Samsung,189.01
1611,3/7/2023 7:19,purchase,5063,electronics.smartphone,Nike,984.97
1288,3/3/2023 20:29,purchase,5006,electronics.audio,IKEA,735.01
1253,1/3/2023 3:01,cart,5069,furniture.bedroom,Sony,1139.91
1733,2/1/2023 19:32,view,5021,electronics.audio,IKEA,644.26
1356,3/2/2023 12:32,view,5073,electronics.audio,Samsung,200.12
1022,1/27/2023 9:07,view,5045,electronics.audio,Samsung,1309.36
1761,2/18/2023 23:53,purchase,5039,electronics.audio,Sony,133.5
1521,1/20/2023 3:13,view,5060,electronics.smartphone,Sony,291.56
1757,2/18/2023 11:01,view,5045,electronics.audio,Sony,422.7
1836,1/23/2023 18:04,cart,5083,apparel.shoes,Nike,1492.97
1099,1/6/2023 23:25,view,5027,electronics.audio,Sony,631.12
1801,2/16/2023 15:19,view,5086,furniture.bedroom,Samsung,757.55
1179,1/19/2023 1:13,view,5034,furniture.bedroom,Samsung,1156.85
1222,2/8/2023 18:59,view,5000,electronics.audio,IKEA,958.26
1905,1/31/2023 0:52,view,5028,electronics.audio,Sony,1263.72
1761,3/2/2023 7:14,cart,5008,apparel.shoes,Nike,734.79
1658,1/26/2023 4:24,view,5008,apparel.shoes,Apple,1458.54
1441,2/6/2023 9:37,purchase,5021,electronics.smartphone,IKEA,1197.25
1607,1/30/2023 8:50,view,5062,electronics.smartphone,Nike,608.03
1768,1/27/2023 15:43,view,5065,furniture.bedroom,Sony,578.1
1324,1/25/2023 21:40,cart,5079,electronics.audio,Nike,1394.94
1515,3/4/2023 16:23,view,5057,electronics.audio,Apple,1029.78
1015,1/5/2023 15:10,view,5069,apparel.shoes,Nike,935.94
1791,1/24/2023 10:25,cart,5054,apparel.shoes,Apple,1139.17
1335,3/7/2023 10:24,view,5012,electronics.smartphone,Apple,845.64
1758,2/28/2023 21:31,view,5096,electronics.smartphone,Apple,247.16
1257,1/9/2023 15:40,view,5018,furniture.bedroom,Nike,485.63
1496,2/19/2023 19:36,view,5078,apparel.shoes,Sony,841.34
1987,1/24/2023 11:38,view,5032,electronics.audio,Samsung,37.07
1895,1/13/2023 9:38,view,5073,apparel.shoes,Samsung,661.65
1159,2/27/2023 8:44,cart,5064,apparel.shoes,Nike,1136.15
1474,1/15/2023 16:11,purchase,5059,apparel.shoes,Sony,254.71
1851,1/12/2023 20:17,view,5011,electronics.smartphone,Samsung,106.19
1663,3/9/2023 16:31,view,5042,electronics.audio,Apple,1255.68
1907,2/2/2023 18:51,view,5092,electronics.audio,Nike,929.74
1689,3/7/2023 8:34,view,5016,electronics.smartphone,Nike,273.1
1674,1/23/2023 10:02,view,5067,electronics.smartphone,IKEA,1211.39
1379,1/12/2023 3:32,cart,5028,electronics.audio,IKEA,990.61
1544,1/15/2023 6:32,cart,5054,furniture.bedroom,IKEA,507.84
1928,3/4/2023 14:57,view,5006,apparel.shoes,Sony,570.53
1956,2/27/2023 5:13,view,5043,electronics.audio,Nike,242.27
1690,1/31/2023 5:35,view,5076,electronics.smartphone,IKEA,1254.53
1426,2/18/2023 16:43,view,5004,electronics.audio,Nike,768.42
1612,1/30/2023 4:14,view,5059,apparel.shoes,Apple,839.96
1267,2/22/2023 7:19,purchase,5005,electronics.audio,IKEA,1326.4
1834,2/10/2023 2:13,view,5097,electronics.smartphone,Nike,33.59
1576,1/24/2023 17:19,cart,5006,furniture.bedroom,Sony,109.72
1416,2/22/2023 19:15,view,5045,electronics.smartphone,Sony,250.75
1167,2/17/2023 13:21,view,5056,furniture.bedroom,Sony,54.76
1841,3/8/2023 17:45,view,5053,apparel.shoes,IKEA,990.65
1042,1/30/2023 10:16,view,5091,electronics.smartphone,Sony,954.48
1555,1/28/2023 12:43,view,5045,electronics.audio,Samsung,324.09
